DateTime,NOx,NO2,CO,C6H6,T
2004-06-19 06:00:00,47.0,62.0,0.5,3.2,22.8
2004-06-19 07:00:00,72.0,72.0,0.9,5.6,23.5
2004-06-19 08:00:00,100.0,86.0,1.4,9.1,24.6
2004-06-19 09:00:00,104.0,99.0,1.6,9.7,27.0
2004-06-19 10:00:00,109.0,98.0,1.6,8.6,29.3
2004-06-19 11:00:00,103.0,102.0,1.7,9.6,31.2
2004-06-19 12:00:00,75.0,84.0,1.7,9.8,34.4
2004-06-19 13:00:00,72.0,83.0,1.5,10.3,36.1
2004-06-21 04:00:00,15.0,24.0,0.3,1.5,18.9
2004-06-21 05:00:00,52.0,43.0,0.5,3.5,18.2
2004-06-21 06:00:00,85.0,64.0,1.3,8.3,18.6
2004-06-21 07:00:00,177.0,91.0,2.5,17.3,20.8
2004-06-21 08:00:00,232.0,109.0,3.7,23.3,23.3
2004-06-21 09:00:00,201.0,110.0,2.5,13.8,25.1
2004-06-21 10:00:00,134.0,111.0,1.8,10.2,27.8
2004-06-21 11:00:00,104.0,106.0,1.5,7.9,29.6
2004-06-21 12:00:00,89.0,104.0,1.5,8.8,30.2
2004-06-21 13:00:00,66.0,76.0,1.2,7.2,30.1
2004-06-21 14:00:00,85.0,84.0,1.4,8.3,29.5
2004-06-21 15:00:00,105.0,102.0,1.6,9.6,31.1
2004-06-21 16:00:00,99.0,102.0,1.6,9.0,30.3
2004-06-21 17:00:00,132.0,124.0,2.2,12.4,30.1
2004-06-21 18:00:00,186.0,147.0,3.0,15.3,28.6
2004-06-21 19:00:00,174.0,138.0,3.0,16.1,26.1
2004-06-21 20:00:00,149.0,126.0,2.7,14.1,24.5
2004-06-21 21:00:00,114.0,112.0,2.1,11.4,23.1
2004-06-21 22:00:00,92.0,95.0,1.6,9.5,21.8
2004-06-21 23:00:00,75.0,80.0,1.3,7.4,20.9
2004-06-22 00:00:00,74.0,79.0,1.1,6.4,20.5
2004-06-22 01:00:00,35.0,49.0,0.7,4.1,20.0
2004-06-22 02:00:00,22.0,36.0,0.4,1.9,22.1
2004-06-22 04:00:00,24.0,40.0,0.2,1.2,19.8
2004-06-22 05:00:00,30.0,37.0,0.3,2.2,19.0
2004-06-22 06:00:00,93.0,67.0,0.9,6.4,17.8
2004-06-22 07:00:00,332.0,106.0,3.1,18.5,18.2
2004-06-22 08:00:00,387.0,134.0,5.0,30.2,20.6
2004-06-22 09:00:00,267.0,123.0,2.8,14.2,22.8
2004-06-22 10:00:00,269.0,136.0,2.8,14.3,27.1
2004-06-22 11:00:00,193.0,109.0,2.1,12.6,30.4
2004-06-22 12:00:00,239.0,144.0,3.1,18.0,31.1
2004-06-22 13:00:00,232.0,154.0,3.0,17.1,31.4
2004-06-22 14:00:00,152.0,126.0,2.1,13.0,30.8
2004-06-22 15:00:00,115.0,98.0,1.7,11.2,31.8
2004-06-22 16:00:00,169.0,120.0,2.2,13.6,33.5
2004-06-22 17:00:00,226.0,145.0,3.5,20.5,33.1
2004-06-22 18:00:00,218.0,139.0,3.6,20.2,31.7
2004-06-22 19:00:00,245.0,148.0,4.1,23.1,29.0
2004-06-22 20:00:00,236.0,139.0,4.0,20.3,27.4
2004-06-22 21:00:00,104.0,93.0,1.8,9.3,25.2
2004-06-22 22:00:00,104.0,96.0,1.7,10.5,24.0
2004-06-22 23:00:00,144.0,104.0,2.4,13.6,23.8
2004-06-23 00:00:00,79.0,83.0,1.2,8.0,22.9
2004-06-23 01:00:00,51.0,66.0,0.8,4.6,22.8
2004-06-23 02:00:00,38.0,55.0,0.5,3.2,21.8
2004-06-23 05:00:00,30.0,40.0,0.4,2.2,21.7
2004-06-23 06:00:00,73.0,51.0,1.0,6.7,20.3
2004-06-23 07:00:00,305.0,117.0,3.8,23.1,20.5
2004-06-23 08:00:00,295.0,110.0,3.2,19.0,21.7
2004-06-23 09:00:00,331.0,136.0,3.5,20.1,24.0
2004-06-23 10:00:00,304.0,152.0,3.2,16.4,28.5
2004-06-23 11:00:00,210.0,119.0,2.3,13.0,32.2
2004-06-23 12:00:00,163.0,106.0,2.2,13.1,34.9
2004-06-23 13:00:00,132.0,101.0,2.1,11.8,35.4
2004-06-23 14:00:00,126.0,110.0,1.9,12.7,34.4
2004-06-23 15:00:00,150.0,124.0,2.4,14.1,34.8
2004-06-23 16:00:00,171.0,137.0,2.5,14.4,34.3
2004-06-23 17:00:00,234.0,159.0,3.6,20.7,32.5
2004-06-23 18:00:00,251.0,152.0,3.9,21.6,31.3
2004-06-23 19:00:00,294.0,166.0,4.4,24.2,30.2
2004-06-23 20:00:00,300.0,163.0,4.8,21.8,28.5
2004-06-23 21:00:00,159.0,121.0,2.5,13.0,27.3
2004-06-23 22:00:00,176.0,125.0,2.8,15.1,26.1
2004-06-23 23:00:00,192.0,120.0,3.2,16.6,24.7
2004-06-24 00:00:00,152.0,103.0,2.6,12.7,23.6
2004-06-24 01:00:00,63.0,64.0,1.5,8.6,23.3
2004-06-24 02:00:00,35.0,44.0,1.0,5.3,23.3
2004-06-24 04:00:00,21.0,35.0,0.6,2.8,23.7
2004-06-24 05:00:00,41.0,46.0,0.6,3.1,21.2
2004-06-24 06:00:00,48.0,54.0,0.7,3.7,22.1
2004-06-24 07:00:00,102.0,68.0,1.2,6.9,21.9
2004-06-24 08:00:00,111.0,77.0,1.5,8.6,24.7
2004-06-24 09:00:00,93.0,74.0,1.3,7.1,27.0
2004-06-24 10:00:00,118.0,92.0,1.6,6.6,29.1
2004-06-24 11:00:00,93.0,83.0,1.5,7.2,31.1
2004-06-24 12:00:00,56.0,58.0,1.2,5.0,31.9
2004-06-24 13:00:00,51.0,55.0,1.1,5.7,32.8
2004-06-24 14:00:00,52.0,61.0,1.2,6.0,33.4
2004-06-24 15:00:00,59.0,65.0,1.3,6.1,35.3
2004-06-24 16:00:00,62.0,74.0,1.4,8.0,35.8
2004-06-24 17:00:00,85.0,89.0,1.6,7.8,35.3
2004-06-24 18:00:00,109.0,103.0,2.1,11.1,33.3
2004-06-24 19:00:00,168.0,128.0,3.0,15.9,30.3
2004-06-24 20:00:00,166.0,122.0,2.8,13.7,28.3
2004-06-24 21:00:00,149.0,125.0,3.8,21.6,27.1
2004-06-24 22:00:00,118.0,119.0,3.2,16.8,25.4
2004-06-24 23:00:00,160.0,126.0,4.1,20.5,24.6
2004-06-25 00:00:00,124.0,100.0,2.6,14.1,23.7
2004-06-25 01:00:00,95.0,94.0,2.0,10.9,23.0
2004-06-25 02:00:00,34.0,52.0,0.9,3.6,24.8
2004-06-25 04:00:00,45.0,64.0,0.6,2.4,21.7
2004-06-25 05:00:00,35.0,46.0,0.6,3.0,21.9
2004-06-25 06:00:00,141.0,88.0,1.6,8.9,20.1
2004-06-25 07:00:00,199.0,104.0,2.6,14.8,21.5
2004-06-25 08:00:00,224.0,125.0,2.9,16.2,22.9
2004-06-25 09:00:00,245.0,151.0,2.8,14.6,25.7
2004-06-25 10:00:00,153.0,113.0,1.9,8.0,29.9
2004-06-25 11:00:00,145.0,102.0,1.9,9.1,32.9
2004-06-25 12:00:00,130.0,108.0,2.1,10.0,34.0
2004-06-25 13:00:00,95.0,93.0,1.9,9.8,34.7
2004-06-25 14:00:00,88.0,89.0,1.6,8.3,35.5
2004-06-25 15:00:00,89.0,84.0,1.6,7.5,35.9
2004-06-25 16:00:00,127.0,111.0,2.1,11.7,36.2
2004-06-25 17:00:00,149.0,115.0,2.4,13.3,35.4
2004-06-25 18:00:00,170.0,127.0,2.8,14.4,32.9
2004-06-25 19:00:00,210.0,129.0,3.4,17.9,29.9
2004-06-25 20:00:00,230.0,140.0,3.4,15.9,28.1
2004-06-25 21:00:00,203.0,137.0,2.7,14.2,26.1
2004-06-25 22:00:00,174.0,130.0,2.6,13.8,25.0
2004-06-25 23:00:00,164.0,121.0,2.3,11.7,24.3
2004-06-26 00:00:00,76.0,79.0,1.2,6.2,24.0
2004-06-26 01:00:00,52.0,69.0,1.0,5.1,22.4
2004-06-26 02:00:00,47.0,61.0,0.9,4.5,21.2
2004-06-26 05:00:00,41.0,58.0,0.4,2.3,19.5
2004-06-26 06:00:00,74.0,70.0,0.9,5.5,18.6
2004-06-26 07:00:00,168.0,104.0,1.8,10.4,19.7
2004-06-26 08:00:00,176.0,109.0,2.2,12.4,21.9
2004-06-26 09:00:00,184.0,129.0,2.4,14.0,24.5
2004-06-26 10:00:00,187.0,144.0,2.3,12.7,30.0
2004-06-26 11:00:00,118.0,101.0,1.6,9.0,34.5
2004-06-26 12:00:00,89.0,90.0,1.4,8.5,36.3
2004-06-26 13:00:00,70.0,86.0,1.4,8.2,37.7
2004-06-26 14:00:00,51.0,69.0,1.0,5.9,38.3
2004-06-26 15:00:00,52.0,65.0,1.0,5.6,38.4
2004-06-26 16:00:00,70.0,73.0,1.2,6.7,37.2
2004-06-26 17:00:00,80.0,73.0,1.3,6.1,34.0
2004-06-26 18:00:00,90.0,78.0,1.5,6.7,32.3
2004-06-26 19:00:00,111.0,98.0,1.9,9.2,30.5
2004-06-26 20:00:00,107.0,99.0,1.8,8.2,29.2
2004-06-26 21:00:00,73.0,83.0,1.4,7.0,28.4
2004-06-26 22:00:00,75.0,88.0,1.7,9.5,27.7
2004-06-26 23:00:00,144.0,117.0,2.7,15.1,27.2
2004-06-27 00:00:00,120.0,97.0,2.1,11.7,26.5
2004-06-27 01:00:00,71.0,75.0,1.4,9.3,25.5
2004-06-27 02:00:00,40.0,53.0,1.0,6.4,25.2
2004-06-27 04:00:00,34.0,45.0,0.8,4.2,23.2
2004-06-27 05:00:00,27.0,42.0,0.5,2.6,24.0
2004-06-27 06:00:00,30.0,44.0,0.6,2.8,23.5
2004-06-27 07:00:00,40.0,50.0,0.6,3.1,23.5
2004-06-27 08:00:00,56.0,60.0,1.0,6.2,24.7
2004-06-27 09:00:00,104.0,100.0,1.6,7.9,27.2
2004-06-27 10:00:00,121.0,111.0,1.9,10.5,31.0
2004-06-27 11:00:00,100.0,110.0,1.7,9.0,35.2
2004-06-27 12:00:00,59.0,74.0,1.1,6.3,37.8
2004-06-27 13:00:00,42.0,56.0,0.8,3.5,39.0
2004-06-27 14:00:00,38.0,50.0,0.7,4.0,41.3
2004-06-27 15:00:00,40.0,54.0,0.7,4.2,41.8
2004-06-27 16:00:00,70.0,90.0,1.2,6.9,42.2
2004-06-27 17:00:00,95.0,109.0,1.6,7.9,41.4
2004-06-27 18:00:00,90.0,110.0,1.6,7.9,38.9
2004-06-27 19:00:00,90.0,103.0,1.7,10.3,34.3
2004-06-27 20:00:00,111.0,120.0,2.0,10.5,32.7
2004-06-27 21:00:00,135.0,134.0,2.3,12.7,30.5
2004-06-27 22:00:00,146.0,137.0,2.4,11.9,29.0
2004-06-27 23:00:00,100.0,99.0,1.7,9.3,28.2
2004-06-28 00:00:00,69.0,78.0,1.2,7.9,27.2
2004-06-28 01:00:00,47.0,63.0,1.0,5.0,26.7
2004-06-28 02:00:00,26.0,41.0,0.6,3.4,26.0
2004-06-28 04:00:00,24.0,39.0,0.4,2.7,24.0
2004-06-28 05:00:00,55.0,60.0,0.5,3.1,24.0
2004-06-28 06:00:00,47.0,54.0,0.7,5.0,23.7
2004-06-28 07:00:00,209.0,119.0,3.2,20.7,23.6
2004-06-28 08:00:00,348.0,159.0,5.6,32.4,25.5
2004-06-28 09:00:00,337.0,182.0,4.6,24.2,28.5
2004-06-28 10:00:00,280.0,183.0,3.3,16.6,32.6
2004-06-28 11:00:00,169.0,144.0,2.1,13.2,36.3
2004-06-28 12:00:00,126.0,118.0,1.9,12.3,37.5
2004-06-28 13:00:00,108.0,106.0,1.9,12.1,39.6
2004-06-28 14:00:00,93.0,97.0,1.6,11.1,40.1
2004-06-28 15:00:00,112.0,129.0,2.0,13.1,40.4
2004-06-28 16:00:00,110.0,130.0,1.8,11.6,39.9
2004-06-28 17:00:00,188.0,163.0,2.9,17.7,39.1
2004-06-28 18:00:00,203.0,160.0,3.4,19.5,37.0
2004-06-28 19:00:00,167.0,140.0,3.1,19.7,33.9
2004-06-28 20:00:00,116.0,115.0,2.5,15.1,31.9
2004-06-28 21:00:00,89.0,92.0,1.8,11.1,29.7
2004-06-28 22:00:00,103.0,99.0,1.8,11.7,28.6
2004-06-28 23:00:00,100.0,96.0,2.0,11.7,27.8
2004-06-29 00:00:00,86.0,80.0,1.5,9.7,27.8
2004-06-29 01:00:00,52.0,65.0,0.8,6.0,27.5
2004-06-29 02:00:00,27.0,46.0,0.4,3.9,27.3
2004-06-29 05:00:00,42.0,54.0,0.5,3.0,25.9
2004-06-29 06:00:00,57.0,62.0,0.7,5.4,25.3
2004-06-29 07:00:00,228.0,102.0,3.4,23.5,24.7
2004-06-29 08:00:00,350.0,140.0,5.7,33.5,27.1
2004-06-29 09:00:00,232.0,121.0,3.2,15.5,28.3
2004-06-29 10:00:00,206.0,132.0,2.7,15.3,32.4
2004-06-29 11:00:00,159.0,122.0,2.1,12.8,35.4
2004-06-29 12:00:00,184.0,148.0,2.8,15.2,35.5
2004-06-29 13:00:00,136.0,133.0,2.5,15.7,37.8
2004-06-29 14:00:00,124.0,130.0,2.1,12.3,37.2
2004-06-29 15:00:00,133.0,141.0,2.5,15.3,37.2
2004-06-29 16:00:00,156.0,172.0,2.7,17.6,38.0
2004-06-29 17:00:00,200.0,198.0,3.7,21.5,37.1
2004-06-29 18:00:00,202.0,181.0,3.7,23.2,36.9
2004-06-29 19:00:00,286.0,202.0,4.6,25.6,34.7
2004-06-29 20:00:00,141.0,120.0,2.6,14.3,31.9
2004-06-29 21:00:00,117.0,115.0,2.5,14.4,30.5
2004-06-29 22:00:00,110.0,112.0,2.3,12.6,29.3
2004-06-29 23:00:00,100.0,97.0,2.2,13.7,28.2
2004-06-30 00:00:00,112.0,100.0,2.5,13.1,27.3
2004-06-30 01:00:00,35.0,47.0,0.9,6.1,26.8
2004-06-30 02:00:00,33.0,44.0,0.8,5.8,26.0
2004-06-30 04:00:00,28.0,42.0,0.5,2.6,26.9
2004-06-30 05:00:00,49.0,57.0,0.7,4.6,24.6
2004-06-30 06:00:00,81.0,61.0,0.9,7.4,26.4
2004-06-30 07:00:00,178.0,106.0,2.2,15.2,27.3
2004-06-30 08:00:00,223.0,136.0,2.8,16.7,28.4
2004-06-30 09:00:00,290.0,157.0,2.9,17.0,30.8
2004-06-30 10:00:00,274.0,171.0,2.9,18.0,34.2
2004-06-30 11:00:00,278.0,190.0,3.0,16.1,37.0
2004-06-30 12:00:00,152.0,155.0,2.5,13.4,36.6
2004-06-30 13:00:00,118.0,139.0,2.3,14.0,36.9
2004-06-30 14:00:00,141.0,152.0,2.1,13.4,39.3
2004-06-30 15:00:00,131.0,143.0,1.9,10.4,38.5
2004-06-30 16:00:00,171.0,168.0,2.3,12.7,39.7
2004-06-30 17:00:00,287.0,226.0,4.2,24.5,38.8
2004-06-30 18:00:00,267.0,207.0,4.9,27.8,33.5
2004-06-30 19:00:00,280.0,197.0,4.9,23.3,34.0
2004-06-30 20:00:00,224.0,158.0,3.5,17.6,31.9
2004-06-30 21:00:00,137.0,124.0,2.5,14.5,30.2
2004-06-30 22:00:00,118.0,110.0,2.5,14.4,28.9
2004-06-30 23:00:00,128.0,112.0,2.6,14.2,27.8
2004-07-01 00:00:00,111.0,102.0,2.3,12.9,27.1
2004-07-01 01:00:00,66.0,77.0,1.5,9.9,26.2
2004-07-01 02:00:00,36.0,50.0,0.9,5.1,26.9
2004-07-01 04:00:00,31.0,40.0,0.6,3.2,24.9
2004-07-01 05:00:00,75.0,66.0,0.8,5.4,23.4
2004-07-01 06:00:00,66.0,60.0,0.9,6.4,24.4
2004-07-01 07:00:00,154.0,85.0,2.4,17.1,25.1
2004-07-01 08:00:00,239.0,120.0,3.9,22.3,26.6
2004-07-01 09:00:00,246.0,134.0,2.9,14.6,28.2
2004-07-01 10:00:00,261.0,149.0,2.7,13.3,31.6
2004-07-01 11:00:00,179.0,125.0,2.0,10.5,34.2
2004-07-01 12:00:00,159.0,132.0,2.4,14.2,36.6
2004-07-01 13:00:00,111.0,114.0,2.0,12.2,37.6
2004-07-01 14:00:00,101.0,110.0,1.8,10.1,38.1
2004-07-01 15:00:00,118.0,121.0,1.9,11.7,37.8
2004-07-01 16:00:00,120.0,127.0,1.8,10.9,37.8
2004-07-01 17:00:00,177.0,157.0,2.9,17.3,36.9
2004-07-01 18:00:00,186.0,169.0,3.3,18.0,34.5
2004-07-01 19:00:00,235.0,179.0,4.4,22.9,32.5
2004-07-01 20:00:00,195.0,149.0,3.4,16.5,30.9
2004-07-01 21:00:00,106.0,111.0,1.9,10.2,28.7
2004-07-01 22:00:00,107.0,112.0,2.1,11.6,27.7
2004-07-01 23:00:00,134.0,120.0,2.5,14.3,26.8
2004-07-02 00:00:00,117.0,105.0,2.3,13.3,26.1
2004-07-02 01:00:00,83.0,90.0,1.7,10.0,25.9
2004-07-02 02:00:00,77.0,87.0,1.5,7.6,25.3
2004-07-02 05:00:00,50.0,61.0,0.5,2.9,25.1
2004-07-02 06:00:00,60.0,63.0,0.8,5.6,24.8
2004-07-02 07:00:00,179.0,102.0,2.6,17.5,25.7
2004-07-02 08:00:00,300.0,149.0,4.9,29.0,27.4
2004-07-02 09:00:00,263.0,147.0,2.9,17.0,29.3
2004-07-02 10:00:00,265.0,158.0,2.8,15.6,33.6
2004-07-02 11:00:00,164.0,112.0,1.8,10.1,34.6
2004-07-02 12:00:00,122.0,108.0,1.8,11.7,35.6
2004-07-02 13:00:00,125.0,120.0,1.9,12.0,36.9
2004-07-02 14:00:00,125.0,117.0,1.7,11.0,38.8
2004-07-02 15:00:00,115.0,119.0,1.7,11.2,38.1
2004-07-02 16:00:00,162.0,149.0,1.9,10.5,37.1
2004-07-02 17:00:00,149.0,174.0,2.1,11.8,34.8
2004-07-02 18:00:00,161.0,163.0,2.4,13.8,33.6
2004-07-02 19:00:00,201.0,161.0,3.0,17.3,31.4
2004-07-02 20:00:00,209.0,154.0,2.8,14.2,29.5
2004-07-02 21:00:00,133.0,124.0,1.9,10.7,27.4
2004-07-02 22:00:00,133.0,122.0,2.1,12.7,26.1
2004-07-02 23:00:00,134.0,119.0,1.8,10.1,25.5
2004-07-03 00:00:00,164.0,131.0,2.5,13.1,24.0
2004-07-03 01:00:00,72.0,84.0,1.1,7.4,24.2
2004-07-03 02:00:00,50.0,77.0,0.7,4.6,23.4
2004-07-03 04:00:00,27.0,41.0,0.4,2.8,22.6
2004-07-03 05:00:00,74.0,68.0,0.7,4.5,20.2
2004-07-03 06:00:00,69.0,69.0,0.7,5.9,20.5
2004-07-03 07:00:00,162.0,101.0,1.8,11.1,21.4
2004-07-03 08:00:00,208.0,120.0,2.3,14.4,23.2
2004-07-03 09:00:00,168.0,124.0,1.9,11.1,25.3
2004-07-03 10:00:00,139.0,113.0,1.7,9.9,29.9
2004-07-03 11:00:00,104.0,97.0,1.3,8.8,33.9
2004-07-03 12:00:00,99.0,94.0,1.5,9.9,36.3
2004-07-03 13:00:00,89.0,86.0,1.3,7.4,36.6
2004-07-03 14:00:00,57.0,70.0,0.8,6.1,37.4
2004-07-03 15:00:00,64.0,70.0,0.8,6.2,37.9
2004-07-03 16:00:00,65.0,82.0,1.1,7.1,38.0
2004-07-03 17:00:00,79.0,93.0,1.2,8.0,36.9
2004-07-03 18:00:00,80.0,89.0,1.2,7.3,35.3
2004-07-03 19:00:00,81.0,90.0,1.4,8.7,31.9
2004-07-03 20:00:00,59.0,67.0,1.1,7.5,29.1
2004-07-03 21:00:00,90.0,94.0,1.5,9.0,27.4
2004-07-03 22:00:00,122.0,109.0,2.0,11.6,26.7
2004-07-03 23:00:00,120.0,103.0,1.9,10.2,25.2
2004-07-04 00:00:00,126.0,101.0,2.2,12.3,24.0
2004-07-04 01:00:00,68.0,71.0,1.1,6.4,24.5
2004-07-04 02:00:00,65.0,71.0,1.1,7.2,22.6
2004-07-04 04:00:00,38.0,49.0,0.6,4.3,21.2
2004-07-04 05:00:00,31.0,43.0,0.6,3.8,20.3
2004-07-04 06:00:00,40.0,44.0,0.6,4.0,21.3
2004-07-04 07:00:00,36.0,42.0,0.6,4.2,23.0
2004-07-04 08:00:00,64.0,69.0,1.1,6.1,23.7
2004-07-04 09:00:00,56.0,65.0,1.0,6.0,25.4
2004-07-04 10:00:00,56.0,68.0,1.0,5.9,29.6
2004-07-04 11:00:00,43.0,58.0,1.0,5.4,33.9
2004-07-04 12:00:00,40.0,52.0,0.8,4.9,35.8
2004-07-04 13:00:00,34.0,46.0,0.7,3.9,37.9
2004-07-04 14:00:00,28.0,40.0,0.4,3.2,38.5
2004-07-04 15:00:00,32.0,47.0,0.5,4.1,39.3
2004-07-04 16:00:00,39.0,56.0,0.6,4.0,38.9
2004-07-04 17:00:00,52.0,64.0,0.7,4.8,37.9
2004-07-04 18:00:00,60.0,71.0,0.9,5.5,35.8
2004-07-04 19:00:00,104.0,103.0,1.6,9.1,32.3
2004-07-04 20:00:00,102.0,97.0,1.6,9.1,30.1
2004-07-04 21:00:00,120.0,108.0,1.7,10.1,28.2
2004-07-04 22:00:00,89.0,87.0,1.3,7.4,26.0
2004-07-04 23:00:00,121.0,104.0,1.9,9.9,25.3
2004-07-05 00:00:00,107.0,93.0,1.5,9.0,24.7
2004-07-05 01:00:00,41.0,55.0,0.6,3.7,25.5
2004-07-05 02:00:00,34.0,49.0,0.4,3.0,22.5
2004-07-05 05:00:00,38.0,43.0,0.4,2.4,21.6
2004-07-05 06:00:00,59.0,57.0,0.7,5.6,21.1
2004-07-05 07:00:00,165.0,80.0,2.0,14.3,21.6
2004-07-05 08:00:00,287.0,134.0,3.9,27.7,23.7
2004-07-05 09:00:00,317.0,157.0,3.6,19.1,26.0
2004-07-05 10:00:00,330.0,175.0,3.2,15.9,30.6
2004-07-05 11:00:00,204.0,147.0,2.2,12.3,34.1
2004-07-05 12:00:00,189.0,140.0,2.2,12.2,36.2
2004-07-05 13:00:00,165.0,137.0,2.1,11.7,37.4
2004-07-05 14:00:00,139.0,123.0,1.8,10.4,39.5
2004-07-05 15:00:00,156.0,138.0,2.0,12.7,40.4
2004-07-05 16:00:00,130.0,132.0,1.8,11.1,40.1
2004-07-05 17:00:00,173.0,174.0,3.0,19.0,39.3
2004-07-05 18:00:00,302.0,203.0,4.3,24.1,37.3
2004-07-05 19:00:00,239.0,176.0,3.5,19.1,33.6
2004-07-05 20:00:00,139.0,125.0,2.5,13.6,30.7
2004-07-05 21:00:00,92.0,98.0,1.8,10.7,28.8
2004-07-05 22:00:00,104.0,103.0,1.9,11.3,27.3
2004-07-05 23:00:00,108.0,104.0,1.9,9.6,26.2
2004-07-06 00:00:00,107.0,105.0,1.9,9.8,25.4
2004-07-06 01:00:00,55.0,75.0,0.9,4.9,25.8
2004-07-06 02:00:00,43.0,60.0,0.7,4.1,23.3
2004-07-06 04:00:00,23.0,36.0,0.4,2.2,23.5
2004-07-06 05:00:00,65.0,66.0,0.7,4.6,21.8
2004-07-06 06:00:00,165.0,97.0,1.6,10.2,21.8
2004-07-06 07:00:00,274.0,115.0,3.8,23.3,22.9
2004-07-06 08:00:00,369.0,145.0,5.1,31.0,24.9
2004-07-06 09:00:00,308.0,162.0,3.4,17.6,26.7
2004-07-06 10:00:00,227.0,147.0,2.6,14.3,30.5
2004-07-06 11:00:00,178.0,132.0,2.2,13.7,34.2
2004-07-06 12:00:00,267.0,179.0,3.4,19.3,38.2
2004-07-06 13:00:00,278.0,174.0,3.4,19.3,39.6
2004-07-06 14:00:00,165.0,132.0,1.8,11.3,39.9
2004-07-06 15:00:00,172.0,151.0,2.0,12.7,40.2
2004-07-06 16:00:00,216.0,168.0,2.4,15.3,39.6
2004-07-06 17:00:00,306.0,192.0,3.8,22.5,39.5
2004-07-06 18:00:00,317.0,194.0,4.4,25.0,37.9
2004-07-06 19:00:00,251.0,155.0,3.9,21.1,34.2
2004-07-06 20:00:00,230.0,159.0,4.0,23.8,32.6
2004-07-06 21:00:00,154.0,125.0,2.5,14.9,30.4
2004-07-06 22:00:00,137.0,108.0,2.1,12.8,28.8
2004-07-06 23:00:00,133.0,110.0,2.4,14.3,27.8
2004-07-07 00:00:00,117.0,99.0,2.1,14.3,26.9
2004-07-07 01:00:00,106.0,95.0,1.6,9.2,26.3
2004-07-07 02:00:00,55.0,69.0,0.8,5.1,25.7
2004-07-07 04:00:00,27.0,45.0,0.4,2.6,25.5
2004-07-07 05:00:00,46.0,53.0,0.5,4.0,24.0
2004-07-07 06:00:00,144.0,88.0,1.3,9.9,23.9
2004-07-07 07:00:00,392.0,136.0,4.1,27.3,24.8
2004-07-07 08:00:00,358.0,141.0,4.1,27.9,26.9
2004-07-07 09:00:00,381.0,189.0,4.0,24.5,29.6
2004-07-07 10:00:00,261.0,166.0,2.2,14.2,34.6
2004-07-07 11:00:00,207.0,154.0,2.0,11.9,38.3
2004-07-07 12:00:00,155.0,149.0,2.0,13.1,40.4
2004-07-07 13:00:00,193.0,142.0,2.2,15.1,42.6
2004-07-07 14:00:00,195.0,130.0,2.2,14.1,42.5
2004-07-07 15:00:00,159.0,121.0,1.8,11.3,41.0
2004-07-07 16:00:00,120.0,116.0,1.8,10.8,41.3
2004-07-07 17:00:00,228.0,177.0,3.3,21.5,39.2
2004-07-07 18:00:00,348.0,233.0,4.3,21.8,36.9
2004-07-07 19:00:00,337.0,223.0,5.3,29.8,35.6
2004-07-07 20:00:00,282.0,184.0,4.3,22.5,33.7
2004-07-07 21:00:00,228.0,165.0,3.6,21.8,31.5
2004-07-07 22:00:00,168.0,132.0,2.4,17.1,31.1
2004-07-07 23:00:00,173.0,122.0,2.1,15.4,30.2
2004-07-08 00:00:00,87.0,88.0,1.2,10.2,29.8
2004-07-08 01:00:00,65.0,79.0,0.9,7.2,28.4
2004-07-08 02:00:00,43.0,60.0,0.6,5.8,27.5
2004-07-08 05:00:00,66.0,74.0,0.6,5.4,25.6
2004-07-08 06:00:00,57.0,62.0,0.6,6.2,27.5
2004-07-08 07:00:00,231.0,115.0,2.2,16.9,25.9
2004-07-08 08:00:00,219.0,119.0,3.2,23.2,28.5
2004-07-08 09:00:00,288.0,155.0,3.0,18.0,29.5
2004-07-08 10:00:00,312.0,162.0,2.7,17.6,29.8
2004-07-08 11:00:00,361.0,189.0,3.2,20.3,33.4
2004-07-08 12:00:00,147.0,115.0,1.4,10.6,40.3
2004-07-08 13:00:00,111.0,109.0,1.3,9.9,41.8
2004-07-08 14:00:00,98.0,108.0,1.4,10.7,41.1
2004-07-08 15:00:00,156.0,145.0,2.1,16.5,41.9
2004-07-08 16:00:00,213.0,167.0,2.4,16.9,40.9
2004-07-08 17:00:00,250.0,200.0,3.1,20.5,39.1
2004-07-08 18:00:00,253.0,178.0,3.5,19.4,36.4
2004-07-08 19:00:00,317.0,206.0,5.1,30.0,34.9
2004-07-08 20:00:00,309.0,192.0,4.5,24.6,33.6
2004-07-08 21:00:00,201.0,137.0,2.9,16.9,32.2
2004-07-08 22:00:00,173.0,128.0,2.6,15.8,30.5
2004-07-08 23:00:00,156.0,121.0,2.7,16.6,29.4
2004-07-09 00:00:00,190.0,136.0,3.2,19.5,29.1
2004-07-09 01:00:00,129.0,109.0,2.3,16.6,27.7
2004-07-09 02:00:00,65.0,74.0,1.0,6.2,27.9
2004-07-09 04:00:00,29.0,40.0,0.4,2.3,27.4
2004-07-09 05:00:00,58.0,61.0,0.6,3.9,26.6
2004-07-09 06:00:00,92.0,83.0,1.0,7.2,26.9
2004-07-09 07:00:00,228.0,129.0,2.9,18.1,27.0
2004-07-09 09:00:00,154.0,115.0,1.8,9.7,27.4
2004-07-09 10:00:00,166.0,130.0,1.8,9.4,30.5
2004-07-09 11:00:00,149.0,137.0,1.7,9.6,32.9
