,Unnamed: 0,CO,NO2,O3,AQI,AQI_Dominant,AQI_Category,label,viterbi
2416,3073,4.1,187.0,0.1395,236.28191489361703,O3,5,0,0
2417,3074,4.2,170.0,0.1578,255.55531914893618,O3,5,0,0
2418,3075,2.9,149.0,0.1325,228.9095744680851,O3,5,0,0
2419,3076,2.3,124.0,0.1185,214.16489361702128,O3,5,0,0
2420,3077,2.2,119.0,0.1235,219.43085106382978,O3,5,0,0
2421,3078,2.1,108.0,0.1317,228.06702127659577,O3,5,0,0
2422,3079,1.6,93.0,0.1114,206.6872340425532,O3,5,0,0
2423,3080,1.2,77.0,0.1015,190.97368421052636,O3,4,0,0
2424,3082,0.9,76.0,0.0961,177.04736842105265,O3,4,0,0
2425,3083,0.6,58.0,0.0796,131.10000000000002,O3,3,0,0
2426,3084,0.7,63.0,0.0826,141.60000000000002,O3,3,0,0
2427,3085,1.3,75.0,0.1057,73.36956521739131,NO2,2,0,0
2428,3086,2.0,111.0,0.1302,226.4872340425532,O3,5,0,0
2429,3087,1.9,116.0,0.1284,224.59148936170212,O3,5,0,0
2430,3088,2.2,138.0,0.1348,231.331914893617,O3,5,0,0
2431,3089,1.9,117.0,0.1025,193.55263157894737,O3,4,0,0
2432,3090,1.5,94.0,0.0759,118.14999999999999,O3,3,0,0
2433,3091,1.4,91.0,0.068,93.46666666666667,O3,2,0,0
2434,3092,1.0,60.0,0.0516,57.391304347826086,NO2,2,0,0
2435,3093,1.0,66.0,0.05,63.78260869565217,NO2,2,0,0
2436,3094,1.4,87.0,0.07,100.0,O3,2,0,0
2437,3095,1.6,106.0,0.136,232.59574468085108,O3,5,0,0
2438,3096,1.6,94.0,0.0722,105.20000000000002,O3,3,0,0
2439,3097,2.1,112.0,0.0842,147.19999999999996,O3,3,0,0
2440,3098,2.0,120.0,0.0879,155.90000000000003,O3,4,0,0
2441,3099,1.9,106.0,0.0836,145.09999999999997,O3,3,0,0
2442,3100,2.3,112.0,0.1062,201.21063829787235,O3,5,0,0
2443,3101,2.4,120.0,0.1188,214.4808510638298,O3,5,0,0
2444,3102,2.2,114.0,0.1236,219.53617021276597,O3,5,0,0
2445,3103,1.2,70.0,0.0853,68.04347826086956,NO2,2,0,0
2446,3104,1.1,64.0,0.0875,154.8684210526316,O3,4,0,0
2447,3107,0.6,50.0,0.0679,93.13999999999999,O3,2,0,0
2448,3108,0.7,62.0,0.0877,155.3842105263158,O3,4,0,0
2449,3109,0.4,53.0,0.0826,141.60000000000002,O3,3,0,0
2450,3110,0.6,85.0,0.0881,156.4157894736842,O3,4,0,0
2451,3111,0.9,102.0,0.111,206.26595744680853,O3,5,0,0
2452,3112,0.9,97.0,0.0927,168.2789473684211,O3,4,0,0
2453,3113,0.8,91.0,0.0665,90.41304347826087,NO2,2,0,1
2454,3114,0.4,62.0,0.0474,59.52173913043478,NO2,2,1,1
2455,3115,0.3,57.0,0.0459,54.19565217391305,NO2,2,1,1
2456,3116,0.1,40.0,0.0437,40.46296296296297,O3,1,1,1
2457,3117,0.5,60.0,0.0607,69.61999999999998,O3,2,1,1
2458,3118,0.4,70.0,0.062,73.86666666666665,O3,2,1,1
2459,3119,0.3,53.0,0.0551,51.326666666666675,O3,2,1,1
2460,3120,0.4,54.0,0.0532,51.0,NO2,2,1,1
2461,3121,0.6,58.0,0.0578,60.146666666666654,O3,2,1,1
2462,3122,0.8,73.0,0.0721,104.85000000000001,O3,3,0,0
2463,3123,1.2,99.0,0.0912,164.4105263157895,O3,4,0,0
2464,3124,1.6,102.0,0.1155,211.00531914893617,O3,5,0,0
2465,3125,1.2,101.0,0.1279,224.06489361702128,O3,5,0,0
2466,3126,0.5,77.0,0.1018,191.74736842105264,O3,4,0,0
2467,3127,0.3,55.0,0.0842,147.19999999999996,O3,3,0,0
2468,3128,0.1,51.0,0.074,111.5,O3,3,0,0
2469,3130,0.1,50.0,0.0739,111.14999999999999,O3,3,0,0
2470,3131,0.3,75.0,0.097,179.3684210526316,O3,4,0,0
2471,3132,0.8,89.0,0.1177,213.3223404255319,O3,5,0,0
2472,3133,2.3,112.0,0.1518,249.23617021276596,O3,5,0,0
2473,3134,3.4,142.0,0.1811,280.0946808510638,O3,5,0,0
2474,3135,2.5,145.0,0.1696,267.98297872340424,O3,5,0,0
2475,3136,2.4,165.0,0.1603,258.1882978723404,O3,5,0,0
2476,3137,2.1,159.0,0.137,233.64893617021278,O3,5,0,0
2477,3192,4.1,140.0,0.1153,210.79468085106384,O3,5,0,0
2478,3193,3.8,163.0,0.1492,246.49787234042554,O3,5,0,0
2479,3194,3.4,144.0,0.1382,234.9127659574468,O3,5,0,0
2480,3195,2.9,120.0,0.1303,226.59255319148937,O3,5,0,0
2481,3196,3.1,120.0,0.1404,237.22978723404253,O3,5,0,0
2482,3197,3.5,106.0,0.1308,227.1191489361702,O3,5,0,0
2483,3198,2.4,95.0,0.132,228.38297872340425,O3,5,0,0
2484,3199,1.6,70.0,0.1179,213.53297872340426,O3,5,0,0
2485,3200,1.3,67.0,0.116,211.53191489361703,O3,5,0,0
2486,3202,1.0,70.0,0.1181,213.7436170212766,O3,5,0,0
2487,3203,0.8,50.0,0.101,189.6842105263158,O3,4,0,0
2488,3204,1.1,60.0,0.1075,202.57978723404256,O3,5,0,0
2489,3205,4.4,127.0,0.1839,283.0436170212766,O3,5,0,0
2490,3208,3.3,190.0,0.1834,282.51702127659576,O3,5,0,0
2491,3209,2.1,127.0,0.1268,222.9063829787234,O3,5,0,0
2492,3210,2.1,130.0,0.1422,239.1255319148936,O3,5,0,0
2493,3211,2.0,125.0,0.1028,194.3263157894737,O3,4,0,0
2494,3212,1.5,113.0,0.0929,168.79473684210527,O3,4,0,0
2495,3213,2.1,143.0,0.115,210.47872340425533,O3,5,0,0
2496,3214,2.3,157.0,0.1235,219.43085106382978,O3,5,0,0
2497,3215,2.8,170.0,0.1315,227.85638297872342,O3,5,0,0
2498,3216,3.6,187.0,0.1469,244.07553191489362,O3,5,0,0
2499,3217,4.0,181.0,0.1515,248.92021276595744,O3,5,0,0
2500,3218,3.7,158.0,0.151,248.39361702127658,O3,5,0,0
2501,3219,2.5,112.0,0.1327,229.12021276595746,O3,5,0,0
2502,3220,2.3,100.0,0.1318,228.1723404255319,O3,5,0,0
2503,3221,2.5,105.0,0.1436,240.6,O3,5,0,0
2504,3222,2.7,107.0,0.1608,258.7148936170213,O3,5,0,0
2505,3223,1.3,72.0,0.1257,221.74787234042554,O3,5,0,0
2506,3224,0.8,59.0,0.1094,204.58085106382978,O3,5,0,0
2507,3226,0.5,55.0,0.1022,192.77894736842106,O3,4,0,0
2508,3227,0.8,70.0,0.1139,209.32021276595745,O3,5,0,0
2509,3228,1.0,59.0,0.1158,211.32127659574468,O3,5,0,0
2510,3229,2.9,95.0,0.1602,258.08297872340427,O3,5,0,0
2511,3230,3.8,120.0,0.177,275.77659574468083,O3,5,0,0
2512,3231,3.5,133.0,0.1651,263.2436170212766,O3,5,0,0
2513,3232,2.4,133.0,0.1435,240.49468085106383,O3,5,0,0
2514,3233,1.8,120.0,0.1159,211.42659574468087,O3,5,0,0
2515,3234,2.1,132.0,0.1193,215.00744680851065,O3,5,0,0
2516,3235,2.1,135.0,0.1094,204.58085106382978,O3,5,0,0
2517,3236,1.5,121.0,0.0912,164.4105263157895,O3,4,0,0
2518,3237,1.5,123.0,0.0908,163.37894736842108,O3,4,0,0
2519,3238,1.8,129.0,0.101,189.6842105263158,O3,4,0,0
2520,3239,2.1,129.0,0.102,192.26315789473682,O3,4,0,0
2521,3240,3.0,156.0,0.128,224.17021276595744,O3,5,0,0
2522,3241,2.8,131.0,0.1287,224.90744680851066,O3,5,0,0
2523,3242,2.5,115.0,0.1216,217.42978723404255,O3,5,0,0
2524,3243,1.4,79.0,0.099,184.5263157894737,O3,4,0,0
2525,3244,1.7,86.0,0.1146,210.05744680851063,O3,5,0,0
2526,3245,1.8,91.0,0.1273,223.43297872340426,O3,5,0,0
2527,3246,2.4,99.0,0.1346,231.1212765957447,O3,5,0,0
2528,3247,1.9,83.0,0.1353,231.85851063829787,O3,5,0,0
2529,3248,1.4,74.0,0.1231,219.0095744680851,O3,5,0,0
2530,3250,0.7,64.0,0.1126,207.95106382978724,O3,5,0,0
2531,3251,0.8,61.0,0.0995,185.81578947368422,O3,4,0,0
2532,3252,0.7,62.0,0.1003,187.87894736842105,O3,4,0,0
2533,3253,1.0,65.0,0.1055,62.71739130434783,NO2,2,0,0
2534,3254,1.7,79.0,0.1156,211.11063829787233,O3,5,0,0
2535,3255,1.9,90.0,0.1179,213.53297872340426,O3,5,0,0
2536,3256,2.3,116.0,0.1306,226.90851063829786,O3,5,0,0
2537,3257,1.7,89.0,0.0934,170.0842105263158,O3,4,0,0
2538,3258,1.3,68.0,0.0689,96.40666666666665,O3,2,0,1
2539,3259,1.2,53.0,0.0626,75.82666666666667,O3,2,1,1
2540,3260,0.8,34.0,0.0488,45.18518518518519,O3,1,1,1
2541,3261,0.9,38.0,0.0495,45.833333333333336,O3,1,1,1
2542,3262,1.1,53.0,0.0562,54.919999999999995,O3,2,0,1
2543,3263,1.2,62.0,0.0615,72.23333333333332,O3,2,1,1
2544,3264,1.3,82.0,0.066,86.93333333333332,O3,2,0,1
2545,3265,1.4,88.0,0.0664,88.23999999999998,O3,2,1,1
2546,3266,1.2,70.0,0.0567,68.04347826086956,NO2,2,1,1
2547,3267,0.9,53.0,0.0506,50.0,NO2,1,1,1
2548,3268,1.1,57.0,0.056,54.266666666666666,O3,2,1,1
2549,3269,1.5,73.0,0.0724,105.90000000000003,O3,3,0,0
2550,3270,1.7,83.0,0.0977,181.17368421052632,O3,4,0,0
2551,3271,0.9,52.0,0.0653,84.64666666666665,O3,2,1,1
2552,3272,0.7,52.0,0.0642,81.0533333333333,O3,2,1,1
2553,3275,0.3,17.0,0.0427,39.53703703703704,O3,1,1,1
2554,3276,0.4,28.0,0.047,43.51851851851852,O3,1,1,1
2555,3277,0.4,29.0,0.0447,41.388888888888886,O3,1,1,1
2556,3278,0.5,37.0,0.0463,42.870370370370374,O3,1,1,1
2557,3279,0.5,31.0,0.0454,42.037037037037045,O3,1,1,1
2558,3280,0.7,46.0,0.05,46.296296296296305,O3,1,1,1
2559,3281,0.9,66.0,0.0528,63.78260869565217,NO2,2,1,1
2560,3282,0.8,54.0,0.049,51.0,NO2,2,1,1
2561,3283,0.8,50.0,0.0488,47.16981132075472,NO2,1,0,1
2562,3284,0.7,44.0,0.0475,43.98148148148149,O3,1,1,1
2563,3285,0.8,52.0,0.0486,49.056603773584904,NO2,1,1,1
2564,3286,0.7,37.0,0.0438,40.55555555555556,O3,1,1,1
2565,3287,0.8,51.0,0.0477,48.113207547169814,NO2,1,1,1
2566,3288,1.2,78.0,0.0626,76.56521739130434,NO2,2,1,1
2567,3289,1.6,90.0,0.0747,113.95000000000002,O3,3,0,0
2568,3290,1.6,110.0,0.0858,102.70270270270271,NO2,3,0,0
2569,3291,1.5,86.0,0.0775,123.75,O3,3,0,0
2570,3292,1.5,88.0,0.0803,133.54999999999998,O3,3,0,0
2571,3293,1.5,91.0,0.0777,124.45000000000002,O3,3,0,0
2572,3294,1.5,93.0,0.077,122.0,O3,3,0,0
2573,3295,1.2,68.0,0.0663,87.9133333333333,O3,2,1,1
2574,3296,0.8,48.0,0.0529,48.98148148148149,O3,1,1,1
2575,3419,0.8,49.0,0.0742,112.20000000000002,O3,3,0,0
2576,3420,1.2,71.0,0.0942,172.14736842105265,O3,4,0,0
2577,3421,1.0,71.0,0.0926,168.02105263157895,O3,4,0,0
2578,3422,1.5,86.0,0.1039,197.16315789473686,O3,4,0,0
2579,3423,2.8,125.0,0.1158,211.32127659574468,O3,5,0,0
2580,3424,3.4,160.0,0.1347,231.22659574468082,O3,5,0,0
2581,3425,3.3,174.0,0.1262,222.27446808510638,O3,5,0,0
2582,3426,2.9,146.0,0.1073,202.36914893617023,O3,5,0,0
2583,3427,2.2,127.0,0.0817,138.44999999999996,O3,3,0,0
2584,3428,1.6,114.0,0.0606,103.45945945945945,NO2,3,0,0
2585,3429,0.9,65.0,0.0506,62.71739130434783,NO2,2,1,0
2586,3430,1.1,77.0,0.0559,75.5,NO2,2,1,0
2587,3431,1.0,68.0,0.053,65.91304347826087,NO2,2,0,0
2588,3432,1.3,92.0,0.0612,91.47826086956522,NO2,2,1,0
2589,3433,1.6,104.0,0.0774,123.39999999999999,O3,3,0,0
2590,3434,1.8,114.0,0.0899,161.05789473684212,O3,4,0,0
2591,3435,2.2,105.0,0.1066,201.63191489361702,O3,5,0,0
2592,3436,1.8,85.0,0.104,197.42105263157896,O3,4,0,0
2593,3437,2.3,92.0,0.1139,209.32021276595745,O3,5,0,0
2594,3438,2.0,82.0,0.1086,203.73829787234044,O3,5,0,0
2595,3439,1.8,70.0,0.1049,199.7421052631579,O3,4,0,0
2596,3440,0.9,40.0,0.0811,136.35000000000002,O3,3,0,0
2597,3442,0.6,26.0,0.0723,105.55000000000003,O3,3,0,0
2598,3443,0.4,21.0,0.0646,82.36,O3,2,0,0
2599,3444,0.4,30.0,0.067,90.19999999999999,O3,2,0,0
2600,3445,0.4,21.0,0.0603,68.31333333333332,O3,2,0,0
2601,3446,0.8,35.0,0.0687,95.7533333333333,O3,2,1,0
2602,3447,0.8,36.0,0.0733,109.05000000000003,O3,3,0,0
2603,3448,0.9,48.0,0.0766,120.60000000000001,O3,3,0,0
2604,3449,0.7,39.0,0.0621,74.19333333333333,O3,2,0,1
2605,3450,0.6,34.0,0.056,54.266666666666666,O3,2,0,1
2606,3451,0.5,33.0,0.0451,41.75925925925926,O3,1,1,1
2607,3452,0.6,42.0,0.0393,39.62264150943396,NO2,1,1,1
2608,3453,0.7,85.0,0.0417,84.02173913043478,NO2,2,0,1
2609,3454,0.9,92.0,0.0451,91.47826086956522,NO2,2,1,1
2610,3455,0.9,84.0,0.0461,82.95652173913044,NO2,2,0,1
2611,3456,1.2,100.0,0.0536,100.0,NO2,2,1,1
2612,3457,1.4,95.0,0.0619,94.67391304347827,NO2,2,1,1
2613,3458,1.5,77.0,0.0766,120.60000000000001,O3,3,0,0
2614,3459,1.7,85.0,0.0785,127.25,O3,3,0,0
2615,3460,1.7,83.0,0.0793,130.04999999999998,O3,3,0,0
2616,3461,1.7,88.0,0.0838,145.79999999999998,O3,3,0,0
2617,3462,1.9,68.0,0.0799,132.14999999999998,O3,3,0,0
2618,3463,1.2,97.0,0.0553,96.80434782608697,NO2,2,1,1
2619,3464,0.7,51.0,0.0465,48.113207547169814,NO2,1,1,1
2620,3466,0.2,5.0,0.0396,36.66666666666667,O3,1,1,1
2621,3467,0.4,35.0,0.0468,43.333333333333336,O3,1,1,1
2622,3468,0.8,56.0,0.0638,79.74666666666664,O3,2,1,1
2623,3469,1.9,110.0,0.1097,204.8968085106383,O3,5,0,0
2624,3471,1.9,124.0,0.1067,201.7372340425532,O3,5,0,0
2625,3472,1.9,115.0,0.0964,177.82105263157897,O3,4,0,0
2626,3473,1.9,119.0,0.0903,162.08947368421056,O3,4,0,0
2627,3474,1.7,107.0,0.0839,146.14999999999998,O3,3,0,0
2628,3475,1.4,99.0,0.0692,98.93478260869566,NO2,2,0,0
2629,3476,1.2,95.0,0.0629,94.67391304347827,NO2,2,1,0
2630,3477,1.4,105.0,0.0666,101.75675675675676,NO2,3,0,0
2631,3478,1.4,117.0,0.0684,104.02702702702703,NO2,3,0,0
2632,3479,1.9,157.0,0.0816,138.10000000000002,O3,3,0,0
2633,3480,2.2,173.0,0.0876,155.1263157894737,O3,4,0,0
2634,3481,1.9,139.0,0.0836,145.09999999999997,O3,3,0,0
2635,3482,1.7,116.0,0.0846,148.59999999999997,O3,3,0,0
2636,3483,1.2,91.0,0.0795,130.75,O3,3,0,0
2637,3484,0.3,98.0,0.0836,145.09999999999997,O3,3,0,0
2638,3485,0.1,93.0,0.0818,138.79999999999998,O3,3,0,0
2639,3486,0.1,74.0,0.0777,124.45000000000002,O3,3,0,0
2640,3563,0.7,57.0,0.0947,173.4368421052632,O3,4,0,0
2641,3564,1.2,56.0,0.1081,203.21170212765958,O3,5,0,0
2642,3565,2.3,72.0,0.1257,221.74787234042554,O3,5,0,0
2643,3566,3.0,84.0,0.1404,237.22978723404253,O3,5,0,0
2644,3567,2.9,97.0,0.1412,238.0723404255319,O3,5,0,0
2645,3568,2.6,107.0,0.1428,239.75744680851065,O3,5,0,0
2646,3569,2.6,117.0,0.1451,242.17978723404255,O3,5,0,0
2647,3570,2.6,120.0,0.1346,231.1212765957447,O3,5,0,0
2648,3571,2.1,110.0,0.1093,204.47553191489362,O3,5,0,0
2649,3572,1.7,104.0,0.094,171.63157894736844,O3,4,0,0
2650,3573,1.9,110.0,0.0909,163.63684210526316,O3,4,0,0
2651,3574,2.5,111.0,0.1005,188.3947368421053,O3,4,0,0
2652,3575,1.1,64.0,0.0756,117.10000000000001,O3,3,0,0
2653,3576,2.1,92.0,0.108,203.10638297872342,O3,5,0,0
2654,3577,2.6,114.0,0.122,217.85106382978722,O3,5,0,0
2655,3578,2.6,116.0,0.1208,216.5872340425532,O3,5,0,0
2656,3579,1.7,94.0,0.1057,93.6086956521739,NO2,2,1,0
2657,3580,1.5,77.0,0.1009,189.4263157894737,O3,4,0,0
2658,3581,1.8,74.0,0.1088,203.94893617021276,O3,5,0,0
2659,3582,1.4,62.0,0.1062,201.21063829787235,O3,5,0,0
2660,3583,1.2,57.0,0.0975,180.65789473684214,O3,4,0,0
2661,3584,0.7,45.0,0.0793,130.04999999999998,O3,3,0,0
2662,3586,0.7,49.0,0.0802,133.19999999999996,O3,3,0,0
2663,3587,0.5,45.0,0.0754,116.39999999999999,O3,3,0,0
2664,3588,0.6,44.0,0.0774,123.39999999999999,O3,3,0,0
2665,3589,0.9,43.0,0.086,151.0,O3,4,0,0
2666,3590,1.2,51.0,0.0988,184.0105263157895,O3,4,0,0
2667,3591,2.0,84.0,0.1113,206.581914893617,O3,5,0,0
2668,3592,1.9,96.0,0.1063,201.3159574468085,O3,5,0,0
2669,3593,1.7,88.0,0.0858,87.21739130434783,NO2,2,1,0
2670,3594,1.2,67.0,0.0642,81.0533333333333,O3,2,1,0
2671,3595,1.1,64.0,0.0588,63.41333333333332,O3,2,1,0
2672,3596,1.0,54.0,0.0484,51.0,NO2,2,1,0
2673,3597,1.0,56.0,0.0498,53.130434782608695,NO2,2,1,0
2674,3598,1.0,68.0,0.0538,65.91304347826087,NO2,2,1,0
2675,3599,1.2,67.0,0.0565,64.84782608695653,NO2,2,1,0
2676,3600,1.6,95.0,0.0672,94.67391304347827,NO2,2,1,0
2677,3601,1.6,86.0,0.0689,96.40666666666665,O3,2,1,0
2678,3602,1.6,93.0,0.0714,102.40000000000003,O3,3,0,0
2679,3603,1.3,68.0,0.0631,77.46,O3,2,1,0
2680,3604,1.9,95.0,0.0829,142.64999999999998,O3,3,0,0
2681,3605,1.9,93.0,0.0875,154.8684210526316,O3,4,0,0
2682,3606,1.5,69.0,0.0803,133.54999999999998,O3,3,0,0
2683,3607,1.1,55.0,0.0759,118.14999999999999,O3,3,0,0
2684,3608,0.8,39.0,0.0638,79.74666666666664,O3,2,0,0
2685,3610,0.6,33.0,0.0615,72.23333333333332,O3,2,0,0
2686,3611,0.6,29.0,0.0596,66.02666666666666,O3,2,1,0
2687,3612,0.7,36.0,0.065,83.66666666666666,O3,2,1,0
2688,3613,0.6,38.0,0.0655,85.29999999999998,O3,2,0,0
2689,3614,1.0,47.0,0.0779,125.14999999999999,O3,3,0,0
2690,3615,1.2,64.0,0.0758,117.80000000000003,O3,3,0,0
2691,3616,1.0,49.0,0.0598,66.67999999999999,O3,2,1,0
2692,3617,1.3,64.0,0.0643,81.37999999999997,O3,2,0,0
2693,3618,1.4,79.0,0.0778,124.79999999999998,O3,3,0,0
2694,3619,0.8,45.0,0.0522,48.33333333333334,O3,1,1,1
2695,3620,0.6,30.0,0.0419,38.7962962962963,O3,1,1,1
2696,3621,0.7,35.0,0.0444,41.111111111111114,O3,1,1,1
2697,3622,0.8,37.0,0.0474,43.88888888888889,O3,1,1,1
2698,3623,0.9,46.0,0.0495,45.833333333333336,O3,1,1,1
2699,3624,1.0,54.0,0.0504,51.0,NO2,2,1,1
2700,3625,1.5,79.0,0.0616,77.6304347826087,NO2,2,1,1
2701,3626,1.5,79.0,0.069,96.73333333333332,O3,2,1,1
2702,3627,1.7,98.0,0.0846,148.59999999999997,O3,3,0,0
2703,3628,1.9,93.0,0.1013,190.45789473684212,O3,4,0,0
2704,3629,1.7,89.0,0.0978,181.43157894736842,O3,4,0,0
2705,3630,1.2,57.0,0.0821,139.85000000000002,O3,3,0,0
2706,3631,1.1,51.0,0.0862,151.51578947368424,O3,4,0,0
2707,3632,0.8,39.0,0.0755,116.75,O3,3,0,0
2708,3635,0.7,46.0,0.0853,43.39622641509434,NO2,1,1,1
2709,3636,1.2,55.0,0.099,184.5263157894737,O3,4,0,0
2710,3637,2.3,63.0,0.1206,216.37659574468086,O3,5,0,0
2711,3638,2.5,42.0,0.1274,223.53829787234045,O3,5,0,0
2712,3639,2.4,5.0,0.1336,230.06808510638297,O3,5,0,0
2713,3640,1.4,39.0,0.1068,201.84255319148937,O3,5,0,0
2714,3641,1.2,39.0,0.0804,133.89999999999998,O3,3,0,0
2715,3642,1.6,71.0,0.0826,141.60000000000002,O3,3,0,0
2716,3643,1.4,65.0,0.0745,113.25,O3,3,0,0
2717,3644,1.2,71.0,0.0638,79.74666666666664,O3,2,0,0
2718,3645,1.5,72.0,0.0684,94.77333333333331,O3,2,0,0
2719,3650,1.9,95.0,0.102,192.26315789473682,O3,4,0,0
2720,3651,1.6,74.0,0.11,205.2127659574468,O3,5,0,0
2721,3652,1.5,76.0,0.1086,203.73829787234044,O3,5,0,0
2722,3653,1.4,66.0,0.106,201.0,O3,5,0,0
2723,3654,1.0,49.0,0.0996,186.07368421052632,O3,4,0,0
2724,3655,0.7,29.0,0.0856,27.358490566037737,NO2,1,1,1
2725,3656,0.5,11.0,0.0722,105.20000000000002,O3,3,0,0
2726,3658,0.5,25.0,0.0772,122.70000000000002,O3,3,0,0
2727,3659,0.7,34.0,0.091,163.89473684210526,O3,4,0,0
2728,3660,1.2,42.0,0.1051,39.62264150943396,NO2,1,1,1
2729,3661,2.2,47.0,0.1257,221.74787234042554,O3,5,0,0
2730,3662,2.9,62.0,0.141,237.86170212765956,O3,5,0,0
2731,3663,2.6,81.0,0.1433,240.2840425531915,O3,5,0,0
2732,3664,2.6,90.0,0.1413,238.1776595744681,O3,5,0,0
2733,3665,2.2,95.0,0.1206,216.37659574468086,O3,5,0,0
2734,3666,1.5,86.0,0.0831,143.34999999999997,O3,3,0,0
2735,3667,0.9,64.0,0.0544,61.65217391304348,NO2,2,1,0
2736,3668,1.0,62.0,0.0525,59.52173913043478,NO2,2,1,0
2737,3669,1.1,75.0,0.0644,81.70666666666665,O3,2,1,0
2738,3670,1.2,88.0,0.0702,87.21739130434783,NO2,2,0,0
2739,3671,1.8,126.0,0.0844,147.89999999999998,O3,3,0,0
2740,3672,1.8,96.0,0.0905,162.60526315789474,O3,4,0,0
2741,3673,1.7,79.0,0.0878,155.64210526315793,O3,4,0,0
2742,3674,1.7,67.0,0.0927,168.2789473684211,O3,4,0,0
2743,3675,1.6,62.0,0.091,163.89473684210526,O3,4,0,0
2744,3676,1.7,64.0,0.1024,193.2947368421053,O3,4,0,0
2745,3677,1.8,63.0,0.1021,192.52105263157895,O3,4,0,0
2746,3678,1.5,60.0,0.1027,194.06842105263158,O3,4,0,0
2747,3679,1.2,49.0,0.0993,185.3,O3,4,0,0
2748,3680,0.8,36.0,0.091,163.89473684210526,O3,4,0,0
2749,3682,0.5,24.0,0.076,118.5,O3,3,0,0
2750,3683,0.7,32.0,0.0834,144.39999999999998,O3,3,0,0
2751,3684,1.1,42.0,0.1075,202.57978723404256,O3,5,0,0
2752,3685,1.4,42.0,0.1167,212.2691489361702,O3,5,0,0
2753,3686,1.7,51.0,0.1178,213.4276595744681,O3,5,0,0
2754,3687,1.8,58.0,0.112,207.31914893617022,O3,5,0,0
2755,3688,1.8,67.0,0.1131,208.4776595744681,O3,5,0,0
2756,3689,1.7,68.0,0.0972,179.8842105263158,O3,4,0,0
2757,3690,1.3,56.0,0.0764,119.89999999999999,O3,3,0,0
2758,3691,1.3,47.0,0.067,90.19999999999999,O3,2,1,0
2759,3692,1.0,46.0,0.0615,72.23333333333332,O3,2,0,0
2760,3693,1.0,50.0,0.0557,53.28666666666666,O3,2,1,0
2761,3694,1.4,65.0,0.07,100.0,O3,2,1,0
2762,3695,1.6,69.0,0.0734,109.40000000000003,O3,3,0,0
2763,3696,1.4,63.0,0.0684,94.77333333333331,O3,2,1,0
2764,3697,1.7,69.0,0.0823,140.54999999999998,O3,3,0,0
2765,3698,1.4,57.0,0.0801,132.85000000000002,O3,3,0,0
2766,3699,1.5,59.0,0.0916,165.4421052631579,O3,4,0,0
2767,3700,1.4,54.0,0.082,139.5,O3,3,0,0
2768,3701,1.5,57.0,0.0838,145.79999999999998,O3,3,0,0
2769,3702,1.6,46.0,0.0882,156.67368421052635,O3,4,0,0
2770,3703,1.2,65.0,0.0801,132.85000000000002,O3,3,0,0
2771,3704,0.9,62.0,0.069,96.73333333333332,O3,2,0,0
2772,3707,0.7,37.0,0.0799,132.14999999999998,O3,3,0,0
2773,3708,0.7,41.0,0.0818,138.79999999999998,O3,3,0,0
2774,3709,1.7,60.0,0.1034,195.87368421052633,O3,4,0,0
2775,3710,2.2,65.0,0.1189,214.58617021276598,O3,5,0,0
2776,3711,1.9,71.0,0.1034,195.87368421052633,O3,4,0,0
2777,3712,1.5,61.0,0.0929,168.79473684210527,O3,4,0,0
2778,3713,1.6,65.0,0.088,156.1578947368421,O3,4,0,0
2779,3714,1.3,54.0,0.0701,51.0,NO2,2,0,0
2780,3715,1.1,58.0,0.062,73.86666666666665,O3,2,1,0
2781,3716,1.0,56.0,0.0573,58.51333333333332,O3,2,0,0
2782,3717,1.0,60.0,0.0544,57.391304347826086,NO2,2,0,0
2783,3718,1.1,69.0,0.0581,66.97826086956522,NO2,2,0,0
2784,3719,1.3,67.0,0.061,70.6,O3,2,1,0
2785,3720,1.5,79.0,0.0695,98.36666666666667,O3,2,0,0
2786,3721,1.6,86.0,0.0709,85.08695652173913,NO2,2,1,0
2787,3722,1.5,79.0,0.0736,110.10000000000001,O3,3,0,0
2788,3723,1.3,67.0,0.0722,105.20000000000002,O3,3,0,0
2789,3724,1.2,65.0,0.068,93.46666666666667,O3,2,0,0
2790,3725,1.6,67.0,0.0772,122.70000000000002,O3,3,0,0
2791,3726,1.4,62.0,0.0769,121.64999999999999,O3,3,0,0
2792,3727,1.1,48.0,0.0654,84.97333333333331,O3,2,1,1
2793,3728,0.7,33.0,0.0516,47.77777777777778,O3,1,1,1
2794,3730,0.5,11.0,0.0452,41.851851851851855,O3,1,0,1
2795,3731,0.5,34.0,0.0492,45.55555555555556,O3,1,1,1
2796,3732,0.8,52.0,0.0588,63.41333333333332,O3,2,1,1
2797,3733,1.6,80.0,0.0909,163.63684210526316,O3,4,0,0
2798,3734,1.6,86.0,0.1007,188.91052631578947,O3,4,0,0
2799,3735,1.4,77.0,0.0809,135.64999999999998,O3,3,0,0
2800,3736,1.5,93.0,0.082,139.5,O3,3,0,0
2801,3737,1.2,109.0,0.0657,102.51351351351352,NO2,3,0,0
2802,3738,1.1,89.0,0.0551,88.28260869565219,NO2,2,1,1
2803,3739,0.8,71.0,0.0511,69.1086956521739,NO2,2,1,1
2804,3740,0.7,56.0,0.0451,53.130434782608695,NO2,2,1,1
2805,3741,0.7,68.0,0.0462,65.91304347826087,NO2,2,0,1
